benchmarkType,region,district,festivalType,venueType,durationDays,v0_selectorCandidateCount,v0_selectorTopYearShare,v0_reachedFallbackLevel,v0_finalSampleCount,v0_finalDistinctYearsUsed,v0_finalEffectiveYearCount,v0_finalLatestYearWeightShare,v0_averageSimilarity,v0_minimumSimilarity,v0_estimatedBudget,v0_selectedCandidatesHash,v0_finalSampleHash,v1_selectorCandidateCount,v1_selectorTopYearShare,v1_reachedFallbackLevel,v1_qualityGateActivated,v1_qualityFloor,v1_bestSimilarityAtActivation,v1_topYearShareAtDecision,v1_finalSampleCount,v1_finalDistinctYearsUsed,v1_finalEffectiveYearCount,v1_finalLatestYearWeightShare,v1_averageSimilarity,v1_minimumSimilarity,v1_estimatedBudget,v1_selectedCandidatesHash,v1_finalSampleHash
DISTRICT,ULSAN,-,COMMUNITY,WATERFRONT,4,29,1.0,NATIONWIDE_TYPE_VENUE,29,1,1.0,1.0,0.7974835090877073,0.7107142857142857,1.828472818993067E8,d79174673ff7f3466f21cd9adef13feaf0fb2e943028627027b036405e0d7d39,d79174673ff7f3466f21cd9adef13feaf0fb2e943028627027b036405e0d7d39,50,0.47794346889166145,NATIONWIDE_TYPE,true,0.89,0.9400000000000001,1.0,50,5,3.023132918146709,0.47794346889166145,0.890780743094339,0.7107142857142857,1.6006639418508422E8,f6e6bf8dfd89f8d25279718203f61a848c0401124bbe02a28879812d3f135ba7,f6e6bf8dfd89f8d25279718203f61a848c0401124bbe02a28879812d3f135ba7
DISTRICT,ULSAN,-,NATURE_ECOLOGY,GREEN,5,88,1.0,NATIONWIDE_TYPE_VENUE,50,1,1.0,1.0,0.8302668112646634,0.7568181818181818,1.6860554581969616E8,dc459aca48974424d1e63cba2ca3e5c0d723e32a3a4724a75d28d13eea8c5f69,930d5386ce72fbf4db638b438d9be8aff7560612492a85c79e492c53f1d5e3b2,115,0.6690530440451147,GLOBAL_SIMILARITY,true,0.95,1.0,1.0,50,3,2.9494829920017613,0.39364899549878285,0.9535343909311329,0.7941176470588235,1.4097721108952492E8,3976743d724fed4106bb62117960a19e15b49f61257ce4407dad30f10d415a6f,f28bfbcd4735745182c7bcfa1550613c539c6ed6187d3aa407cb6870f5714dde
DISTRICT,ULSAN,-,NATURE_ECOLOGY,WATERFRONT,2,70,1.0,NATIONWIDE_TYPE_VENUE,50,1,1.0,1.0,0.8093754882103761,0.75,9.120991984973608E7,0a635fe7c95464734d67fcf3eb34fbe1decb151168419235fa06b370eaf0e0c0,cdcc13633146adab08e202ec00db40bd8657e1b7d1ed80b2e03f5cedae29d2a3,97,0.6121633078137904,GLOBAL_SIMILARITY,true,0.95,1.0,1.0,50,3,2.977908875452919,0.3716476300991146,0.9397326110245531,0.7941176470588235,1.0886569788311708E8,804017b76c96eaaa53cb5c005b76645990d7282885cffcfa469ae068481effb8,ca8bf379b5b429b577c4bd0c9957acdf28bdcd1fe57133fa88c527da59674366
DISTRICT,ULSAN,-,NATURE_ECOLOGY,GREEN,2,88,1.0,NATIONWIDE_TYPE_VENUE,50,1,1.0,1.0,0.8474114505335324,0.775,9.040478079855366E7,dc459aca48974424d1e63cba2ca3e5c0d723e32a3a4724a75d28d13eea8c5f69,da6cbb8bdac5e85f5602bd8d54e85316ca03955a040fee47e91702637da16d38,115,0.671057282594286,GLOBAL_SIMILARITY,true,0.95,1.0,1.0,50,3,2.9359001274169687,0.4018036519385807,0.9581579459851178,0.8250000000000001,1.1174082839383514E8,3976743d724fed4106bb62117960a19e15b49f61257ce4407dad30f10d415a6f,1ab07b16cc3459047d47da93d0e1c67f3a6652e3e4c0e16068e778e3012b8360
DISTRICT,ULSAN,-,NATURE_ECOLOGY,GREEN,3,88,1.0,NATIONWIDE_TYPE_VENUE,50,1,1.0,1.0,0.849007355096449,0.7875000000000001,1.1887815823517598E8,dc459aca48974424d1e63cba2ca3e5c0d723e32a3a4724a75d28d13eea8c5f69,fde4b489532785a12201577daa73a3eb3e90b1baf2699970af9a090bb655ea6a,115,0.6741817532182188,GLOBAL_SIMILARITY,true,0.95,1.0,1.0,50,3,2.9340017017677797,0.4028724978874611,0.9590168078104792,0.8250000000000001,1.4088245637186408E8,3976743d724fed4106bb62117960a19e15b49f61257ce4407dad30f10d415a6f,ee88546bf39687978d13fbf759b7f73def758e29478fbecec8a2c9a2dcce120d
DISTRICT,ULSAN,-,CULTURE_ART,GREEN,3,22,1.0,SAME_DISTRICT_TYPE_VENUE,22,1,1.0,1.0,0.9408981564435182,0.8639534883720931,4.7186860879421586E8,18bbc95a56c08716c30138b18cee787180517213b515ecff6b064cd04416ce0d,18bbc95a56c08716c30138b18cee787180517213b515ecff6b064cd04416ce0d,111,0.4244970247748358,NATIONWIDE_TYPE,true,0.95,1.0,1.0,50,4,1.4619883040935675,0.08,1.0,1.0,3.707517603043549E8,4aa60eb453c0814c3c51c1017b319b288040f1a0fb51c2f4ed2b1a74b7305f38,02c9088b5d4acbd7f688b6ce966864d29dd0f5130b95ca96d56eb8cc76136a0d
DISTRICT,ULSAN,-,CULTURE_ART,UNDECIDED,2,88,0.2777567182423977,SAME_REGION_TYPE,50,9,7.040606134472631,0.10991486144926532,0.939602218009954,0.8906250000000001,3.297892489735902E8,863f0007a6dfe50e7324eb05139ab10fc8f7c3bf99b691d6f9224270a8530aa3,62e4a139650e5d746de1e83834ca7fada07be34f687199d799acf3eeb4c60521,88,0.2777567182423977,SAME_REGION_TYPE,false,-Infinity,NaN,NaN,50,9,7.040606134472631,0.10991486144926532,0.939602218009954,0.8906250000000001,3.297892489735902E8,863f0007a6dfe50e7324eb05139ab10fc8f7c3bf99b691d6f9224270a8530aa3,62e4a139650e5d746de1e83834ca7fada07be34f687199d799acf3eeb4c60521
DISTRICT,ULSAN,-,CULTURE_ART,WATERFRONT,5,90,1.0,NATIONWIDE_TYPE_VENUE,50,1,1.0,1.0,0.8110428703538446,0.775,4.7450570204715234E8,c348e29400ebe021db666e856fec31595170b0090866fe06d013a15bb05b35e1,665ddd701bf2c121c7b7ac52cf366f83473ad1ab1fe1b75e4178b83f0d7dad9a,211,0.32074672009372873,NATIONWIDE_TYPE,true,0.9,0.9500000000000001,1.0,50,3,1.226692836113837,0.06,1.0,1.0,3.2152079847149545E8,67747648dcf7479bca0d0652adcee747ed293d58755bca33fa139264b7b3dcc6,c3cdb7eba9bacabe21590782acdc2a1d76beace583e3694e397d7c3837857b2d
DISTRICT,ULSAN,-,LOCAL_SPECIALTY,WATERFRONT,2,71,1.0,NATIONWIDE_TYPE_VENUE,50,1,1.0,1.0,0.8320187868390384,0.7875000000000001,9.991347082567294E7,423ef67fb8d8ce3b4c72bcaeeff7f273fce5f5c7748615ef99cbb399498ea8e6,1a8061bc27e46f4e66e262343be1982c5e07ed7a562f79a269c5eaa304e859b5,89,0.7167190144359987,GLOBAL_SIMILARITY,true,0.95,1.0,1.0,50,4,2.494286028862561,0.560106166964411,0.9179669406450964,0.7941176470588235,1.3543333675991637E8,a8b091cb9ce987a5af9f3784783e3ed81285dc304cab575d6da289843c7a6d8b,c4189326b9fa03aa032155722e29ab598af806f816d23b17098f1e9b99cc6e3f
DISTRICT,ULSAN,중구,TRADITION_HISTORY,WATERFRONT,3,31,1.0,NATIONWIDE_TYPE_VENUE,31,1,1.0,1.0,0.7984694381599139,0.6851694915254237,2.740353063271114E8,c0745607175cb18cadd7e1f4435374983eded73e4a37d3abefd288d57a8daaeb,c0745607175cb18cadd7e1f4435374983eded73e4a37d3abefd288d57a8daaeb,66,0.3631800896583875,NATIONWIDE_TYPE,true,0.95,1.0,1.0,50,9,7.388514952476984,0.2304008550921238,0.9523821490408146,0.7941176470588235,2.8149729899809164E8,44eb81b6ce660a1920a6bca65091ee7e68e812e385f002bdbb89336b57ce3cd9,46e8e357b9808c7b66bc613658da99e32ff6b93db954c901d22c2c45e5da1291
DISTRICT,ULSAN,중구,CULTURE_ART,WATERFRONT,2,90,1.0,NATIONWIDE_TYPE_VENUE,50,1,1.0,1.0,0.8205308484763091,0.7875000000000001,2.0593957405085585E8,c348e29400ebe021db666e856fec31595170b0090866fe06d013a15bb05b35e1,e76c1196abc76009fd9272a21eaf889cc7aea2c9150dd171f888622bd8d562df,211,0.32317888655425736,NATIONWIDE_TYPE,true,0.9,0.9500000000000001,1.0,50,8,6.2189054726368145,0.02,1.0,1.0,1.1683331594314842E8,2ed7f0a957d202618ae3bb4ed1e4826fcfffaabe310838191d09b5ff1f6a7207,8267854db726f27be04c098df4651297507bf274e3bc6f43909ab8ee96a774c4
DISTRICT,ULSAN,중구,COMMUNITY,OTHER,4,25,0.44031230695222895,SAME_REGION_TYPE,25,6,3.630754863379439,0.4403123069522291,0.8785809866501665,0.6870967741935484,2.3398756233642116E8,7e278e2ac864374b00a07b611722101e053c06139ba31cd2fdf0344533087923,7e278e2ac864374b00a07b611722101e053c06139ba31cd2fdf0344533087923,25,0.44031230695222895,SAME_REGION_TYPE,false,-Infinity,NaN,NaN,25,6,3.630754863379439,0.4403123069522291,0.8785809866501665,0.6870967741935484,2.3398756233642116E8,7e278e2ac864374b00a07b611722101e053c06139ba31cd2fdf0344533087923,7e278e2ac864374b00a07b611722101e053c06139ba31cd2fdf0344533087923
DISTRICT,ULSAN,중구,COMMUNITY,VILLAGE,2,32,0.5358614929992092,SAME_REGION_TYPE,32,6,2.905843452433971,0.5358614929992089,0.8525526395190345,0.6868421052631579,1.3587819298393404E8,0c55d14cc3ff6853144bf0b0e76f7fcb704138dd4d056f6c03d9fbc9221999ec,0c55d14cc3ff6853144bf0b0e76f7fcb704138dd4d056f6c03d9fbc9221999ec,38,0.4231707232479909,NATIONWIDE_TYPE,true,0.95,1.0,0.5358614929992092,38,8,4.081299396855271,0.42317072324799077,0.8835605711720182,0.6868421052631579,1.1254715041601464E8,f0c7295bee9f893c85cf41690a7513ebaaed22edd6f1ef12201bf9ceeb166a82,f0c7295bee9f893c85cf41690a7513ebaaed22edd6f1ef12201bf9ceeb166a82
DISTRICT,ULSAN,중구,CULTURE_ART,VILLAGE,3,39,1.0,NATIONWIDE_TYPE_VENUE,39,1,1.0,1.0,0.7966340893180553,0.683955223880597,1.6433496928567672E8,35666bd283d687af38fec7347887732ca0983e78f887177a0dbce730a02f799c,35666bd283d687af38fec7347887732ca0983e78f887177a0dbce730a02f799c,86,0.3741910672199146,SAME_REGION_TYPE,true,0.9125000000000001,0.9625000000000001,1.0,50,9,6.8907177568355875,0.057977199171789895,0.9312248407874986,0.8250000000000001,3.630595811090364E8,df2ba9bb290f008280cb9fa2cf7a5045a74e352ec918a939803fb1af48ccca2a,e8298c64bcd37f55ef092c2b2771f60230d8ceb139b3fa029ae9cca593e87271
